"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6773974,"2022032","3111011800","31110002  ","울산광역시 중구2","울산광역시 중구 반구동(반구사거리 부근)",4,6,0,5,1,0,129.341160548022,35.557428089036,"{""type"":""Polygon"",""coordinates"":[[[129.34205886,35.55742809],[129.3420416,35.55728552],[129.34199048,35.55714842],[129.34190747,35.55702207],[129.34179575,35.55691133],[129.34165963,35.55682044],[129.34150432,35.55675291],[129.3413358,35.55671132],[129.34116055,35.55669728],[129.3409853,35.55671132],[129.34081678,35.55675291],[129.34066147,35.55682044],[129.34052534,35.55691133],[129.34041363,35.55702207],[129.34033061,35.55714842],[129.34027949,35.55728552],[129.34026223,35.55742809],[129.34027949,35.55757066],[129.34033061,35.55770776],[129.34041363,35.5578341],[129.34052534,35.55794485],[129.34066147,35.55803573],[129.34081678,35.55810327],[129.3409853,35.55814485],[129.34116055,35.55815889],[129.3413358,35.55814485],[129.34150432,35.55810327],[129.34165963,35.55803573],[129.34179575,35.55794485],[129.34190747,35.5578341],[129.34199048,35.55770776],[129.3420416,35.55757066],[129.34205886,35.55742809]]]}"
6773913,"2022032","3111010300","31110003  ","울산광역시 중구3","울산광역시 중구 복산동(J아트홀 부근)",4,8,0,4,3,1,129.334454426731,35.563300002794,"{""type"":""Polygon"",""coordinates"":[[[129.33535274,35.5633],[129.33533548,35.56315744],[129.33528436,35.56302035],[129.33520135,35.56289402],[129.33508963,35.56278328],[129.3349535,35.5626924],[129.3347982,35.56262487],[129.33462968,35.56258329],[129.33445443,35.56256924],[129.33427917,35.56258329],[129.33411066,35.56262487],[129.33395535,35.5626924],[129.33381922,35.56278328],[129.3337075,35.56289402],[129.33362449,35.56302035],[129.33357337,35.56315744],[129.33355611,35.5633],[129.33357337,35.56344257],[129.33362449,35.56357965],[129.3337075,35.56370599],[129.33381922,35.56381672],[129.33395535,35.5639076],[129.33411066,35.56397513],[129.33427917,35.56401671],[129.33445443,35.56403076],[129.33462968,35.56401671],[129.3347982,35.56397513],[129.3349535,35.5639076],[129.33508963,35.56381672],[129.33520135,35.56370599],[129.33528436,35.56357965],[129.33533548,35.56344257],[129.33535274,35.5633]]]}"
6773943,"2022032","3111011500","31110004  ","울산광역시 중구4","울산광역시 중구 남외동(병영사거리 부근)",4,6,0,4,1,1,129.345836463283,35.568895866952,"{""type"":""Polygon"",""coordinates"":[[[129.34673478,35.56889587],[129.34671752,35.56875331],[129.3466664,35.56861624],[129.34658339,35.56848991],[129.34647167,35.56837918],[129.34633554,35.56828831],[129.34618023,35.56822078],[129.34601172,35.5681792],[129.34583646,35.56816516],[129.34566121,35.5681792],[129.34549269,35.56822078],[129.34533739,35.56828831],[129.34520126,35.56837918],[129.34508954,35.56848991],[129.34500653,35.56861624],[129.34495541,35.56875331],[129.34493815,35.56889587],[129.34495541,35.56903842],[129.34500653,35.5691755],[129.34508954,35.56930182],[129.34520126,35.56941255],[129.34533739,35.56950342],[129.34549269,35.56957095],[129.34566121,35.56961253],[129.34583646,35.56962657],[129.34601172,35.56961253],[129.34618023,35.56957095],[129.34633554,35.56950342],[129.34647167,35.56941255],[129.34658339,35.56930182],[129.3466664,35.5691755],[129.34671752,35.56903842],[129.34673478,35.56889587]]]}"
6773831,"2022032","3114010500","31140001  ","울산광역시 남구1","울산광역시 남구 달동(번영사거리 부근)",4,4,1,3,0,0,129.327472316096,35.537622826833,"{""type"":""Polygon"",""coordinates"":[[[129.32837063,35.53762283],[129.32835337,35.53748022],[129.32830225,35.53734309],[129.32821924,35.53721671],[129.32810752,35.53710594],[129.32797139,35.53701503],[129.32781609,35.53694748],[129.32764757,35.53690588],[129.32747232,35.53689183],[129.32729706,35.53690588],[129.32712855,35.53694748],[129.32697324,35.53701503],[129.32683711,35.53710594],[129.32672539,35.53721671],[129.32664238,35.53734309],[129.32659126,35.53748022],[129.326574,35.53762283],[129.32659126,35.53776544],[129.32664238,35.53790256],[129.32672539,35.53802894],[129.32683711,35.53813971],[129.32697324,35.53823062],[129.32712855,35.53829817],[129.32729706,35.53833977],[129.32747232,35.53835381],[129.32764757,35.53833977],[129.32781609,35.53829817],[129.32797139,35.53823062],[129.32810752,35.53813971],[129.32821924,35.53802894],[129.32830225,35.53790256],[129.32835337,35.53776544],[129.32837063,35.53762283]]]}"
6773424,"2022032","3117010100","31170001  ","울산광역시 동구1","울산광역시 동구 방어동(방어진삼거리 부근)",5,8,0,6,2,0,129.425830884089,35.490475826299,"{""type"":""Polygon"",""coordinates"":[[[129.4267292,35.49047583],[129.42671194,35.49033313],[129.42666082,35.49019592],[129.42657781,35.49006947],[129.42646609,35.48995863],[129.42632996,35.48986767],[129.42617465,35.48980008],[129.42600614,35.48975846],[129.42583088,35.4897444],[129.42565563,35.48975846],[129.42548711,35.48980008],[129.42533181,35.48986767],[129.42519568,35.48995863],[129.42508396,35.49006947],[129.42500095,35.49019592],[129.42494983,35.49033313],[129.42493257,35.49047583],[129.42494983,35.49061852],[129.42500095,35.49075573],[129.42508396,35.49088218],[129.42519568,35.49099302],[129.42533181,35.49108398],[129.42548711,35.49115157],[129.42565563,35.49119319],[129.42583088,35.49120724],[129.42600614,35.49119319],[129.42617465,35.49115157],[129.42632996,35.49108398],[129.42646609,35.49099302],[129.42657781,35.49088218],[129.42666082,35.49075573],[129.42671194,35.49061852],[129.4267292,35.49047583]]]}"
6773952,"2022032","3117010200","31170002  ","울산광역시 동구2","울산광역시 동구 화정동(등대사거리 부근)",4,7,1,4,2,0,129.426776939405,35.493165227294,"{""type"":""Polygon"",""coordinates"":[[[129.42767525,35.49316523],[129.42765799,35.49302254],[129.42760687,35.49288533],[129.42752386,35.49275889],[129.42741214,35.49264805],[129.42727602,35.49255709],[129.42712071,35.4924895],[129.42695219,35.49244788],[129.42677694,35.49243383],[129.42660169,35.49244788],[129.42643317,35.4924895],[129.42627786,35.49255709],[129.42614173,35.49264805],[129.42603002,35.49275889],[129.425947,35.49288533],[129.42589588,35.49302254],[129.42587862,35.49316523],[129.42589588,35.49330792],[129.425947,35.49344512],[129.42603002,35.49357157],[129.42614173,35.4936824],[129.42627786,35.49377336],[129.42643317,35.49384094],[129.42660169,35.49388257],[129.42677694,35.49389662],[129.42695219,35.49388257],[129.42712071,35.49384094],[129.42727602,35.49377336],[129.42741214,35.4936824],[129.42752386,35.49357157],[129.42760687,35.49344512],[129.42765799,35.49330792],[129.42767525,35.49316523]]]}"
6773457,"2022032","3117010400","31170003  ","울산광역시 동구3","울산광역시 동구 전하동(오지벌삼거리 부근)",4,7,0,6,1,0,129.430764666457,35.512393585197,"{""type"":""Polygon"",""coordinates"":[[[129.43166298,35.51239359],[129.43164572,35.51225093],[129.4315946,35.51211376],[129.43151159,35.51198734],[129.43139987,35.51187653],[129.43126374,35.5117856],[129.43110844,35.51171802],[129.43093992,35.51167641],[129.43076467,35.51166236],[129.43058941,35.51167641],[129.4304209,35.51171802],[129.43026559,35.5117856],[129.43012946,35.51187653],[129.43001774,35.51198734],[129.42993473,35.51211376],[129.42988361,35.51225093],[129.42986635,35.51239359],[129.42988361,35.51253624],[129.42993473,35.51267341],[129.43001774,35.51279983],[129.43012946,35.51291063],[129.43026559,35.51300157],[129.4304209,35.51306914],[129.43058941,35.51311075],[129.43076467,35.5131248],[129.43093992,35.51311075],[129.43110844,35.51306914],[129.43126374,35.51300157],[129.43139987,35.51291063],[129.43151159,35.51279983],[129.4315946,35.51267341],[129.43164572,35.51253624],[129.43166298,35.51239359]]]}"
6773886,"2022032","3117010200","31170004  ","울산광역시 동구4","울산광역시 동구 화정동(화정동889 부근)",4,6,0,5,1,0,129.422183301319,35.494680924886,"{""type"":""Polygon"",""coordinates"":[[[129.42308162,35.49468092],[129.42306436,35.49453824],[129.42301324,35.49440104],[129.42293022,35.49427459],[129.42281851,35.49416376],[129.42268238,35.4940728],[129.42252707,35.49400521],[129.42235855,35.49396359],[129.4221833,35.49394954],[129.42200805,35.49396359],[129.42183953,35.49400521],[129.42168422,35.4940728],[129.4215481,35.49416376],[129.42143638,35.49427459],[129.42135337,35.49440104],[129.42130225,35.49453824],[129.42128499,35.49468092],[129.42130225,35.49482361],[129.42135337,35.49496081],[129.42143638,35.49508726],[129.4215481,35.49519809],[129.42168422,35.49528904],[129.42183953,35.49535663],[129.42200805,35.49539825],[129.4221833,35.4954123],[129.42235855,35.49539825],[129.42252707,35.49535663],[129.42268238,35.49528904],[129.42281851,35.49519809],[129.42293022,35.49508726],[129.42301324,35.49496081],[129.42306436,35.49482361],[129.42308162,35.49468092]]]}"
6773854,"2022032","3117010800","31170005  ","울산광역시 동구5","울산광역시 동구 서부동(속성변화점 부근)",4,6,0,5,1,0,129.432783095864,35.522998936653,"{""type"":""Polygon"",""coordinates"":[[[129.43368141,35.52299894],[129.43366415,35.5228563],[129.43361303,35.52271915],[129.43353002,35.52259275],[129.4334183,35.52248195],[129.43328217,35.52239103],[129.43312687,35.52232346],[129.43295835,35.52228186],[129.4327831,35.52226781],[129.43260784,35.52228186],[129.43243933,35.52232346],[129.43228402,35.52239103],[129.43214789,35.52248195],[129.43203617,35.52259275],[129.43195316,35.52271915],[129.43190204,35.5228563],[129.43188478,35.52299894],[129.43190204,35.52314157],[129.43195316,35.52327872],[129.43203617,35.52340513],[129.43214789,35.52351592],[129.43228402,35.52360684],[129.43243933,35.5236744],[129.43260784,35.52371601],[129.4327831,35.52373006],[129.43295835,35.52371601],[129.43312687,35.5236744],[129.43328217,35.52360684],[129.4334183,35.52351592],[129.43353002,35.52340513],[129.43361303,35.52327872],[129.43366415,35.52314157],[129.43368141,35.52299894]]]}"
6773459,"2022032","3117010300","31170006  ","울산광역시 동구6","울산광역시 동구 일산동(번덕사거리 부근)",4,6,0,4,2,0,129.428725280149,35.500887008729,"{""type"":""Polygon"",""coordinates"":[[[129.4296236,35.50088701],[129.42960633,35.50074433],[129.42955522,35.50060714],[129.4294722,35.50048071],[129.42936048,35.50036988],[129.42922436,35.50027893],[129.42906905,35.50021135],[129.42890053,35.50016973],[129.42872528,35.50015568],[129.42855003,35.50016973],[129.42838151,35.50021135],[129.4282262,35.50027893],[129.42809008,35.50036988],[129.42797836,35.50048071],[129.42789535,35.50060714],[129.42784423,35.50074433],[129.42782696,35.50088701],[129.42784423,35.50102968],[129.42789535,35.50116687],[129.42797836,35.50129331],[129.42809008,35.50140413],[129.4282262,35.50149508],[129.42838151,35.50156266],[129.42855003,35.50160428],[129.42872528,35.50161833],[129.42890053,35.50160428],[129.42906905,35.50156266],[129.42922436,35.50149508],[129.42936048,35.50140413],[129.4294722,35.50129331],[129.42955522,35.50116687],[129.42960633,35.50102968],[129.4296236,35.50088701]]]}"
6773175,"2022032","3117010400","31170007  ","울산광역시 동구7","울산광역시 동구 전하동(현대중공업앞교차로 부근)",4,5,0,4,1,0,129.431603032455,35.519772451538,"{""type"":""Polygon"",""coordinates"":[[[129.43250135,35.51977245],[129.43248409,35.51962981],[129.43243297,35.51949265],[129.43234995,35.51936624],[129.43223824,35.51925545],[129.43210211,35.51916452],[129.4319468,35.51909695],[129.43177829,35.51905534],[129.43160303,35.5190413],[129.43142778,35.51905534],[129.43125926,35.51909695],[129.43110396,35.51916452],[129.43096783,35.51925545],[129.43085611,35.51936624],[129.4307731,35.51949265],[129.43072198,35.51962981],[129.43070472,35.51977245],[129.43072198,35.51991509],[129.4307731,35.52005225],[129.43085611,35.52017866],[129.43096783,35.52028945],[129.43110396,35.52038038],[129.43125926,35.52044795],[129.43142778,35.52048955],[129.43160303,35.5205036],[129.43177829,35.52048955],[129.4319468,35.52044795],[129.43210211,35.52038038],[129.43223824,35.52028945],[129.43234995,35.52017866],[129.43243297,35.52005225],[129.43248409,35.51991509],[129.43250135,35.51977245]]]}"
6773748,"2022032","3117010400","31170008  ","울산광역시 동구8","울산광역시 동구 전하동(울산동부경찰서앞교차 부근)",4,5,0,4,1,0,129.430233184215,35.508615792286,"{""type"":""Polygon"",""coordinates"":[[[129.4311315,35.50861579],[129.43111424,35.50847313],[129.43106312,35.50833595],[129.43098011,35.50820953],[129.43086839,35.50809872],[129.43073226,35.50800777],[129.43057695,35.5079402],[129.43040844,35.50789859],[129.43023318,35.50788453],[129.43005793,35.50789859],[129.42988941,35.5079402],[129.42973411,35.50800777],[129.42959798,35.50809872],[129.42948626,35.50820953],[129.42940325,35.50833595],[129.42935213,35.50847313],[129.42933487,35.50861579],[129.42935213,35.50875845],[129.42940325,35.50889563],[129.42948626,35.50902205],[129.42959798,35.50913287],[129.42973411,35.50922381],[129.42988941,35.50929138],[129.43005793,35.50933299],[129.43023318,35.50934704],[129.43040844,35.50933299],[129.43057695,35.50929138],[129.43073226,35.50922381],[129.43086839,35.50913287],[129.43098011,35.50902205],[129.43106312,35.50889563],[129.43111424,35.50875845],[129.4311315,35.50861579]]]}"
6773954,"2022032","3117010300","31170009  ","울산광역시 동구9","울산광역시 동구 일산동(홈플러스앞교차로 부근)",4,4,0,4,0,0,129.428003759467,35.498374338906,"{""type"":""Polygon"",""coordinates"":[[[129.42890207,35.49837434],[129.42888481,35.49823166],[129.42883369,35.49809446],[129.42875068,35.49796802],[129.42863896,35.4978572],[129.42850284,35.49776624],[129.42834753,35.49769866],[129.42817901,35.49765704],[129.42800376,35.49764299],[129.42782851,35.49765704],[129.42765999,35.49769866],[129.42750468,35.49776624],[129.42736855,35.4978572],[129.42725684,35.49796802],[129.42717382,35.49809446],[129.42712271,35.49823166],[129.42710544,35.49837434],[129.42712271,35.49851702],[129.42717382,35.49865421],[129.42725684,35.49878065],[129.42736855,35.49889148],[129.42750468,35.49898243],[129.42765999,35.49905001],[129.42782851,35.49909163],[129.42800376,35.49910568],[129.42817901,35.49909163],[129.42834753,35.49905001],[129.42850284,35.49898243],[129.42863896,35.49889148],[129.42875068,35.49878065],[129.42883369,35.49865421],[129.42888481,35.49851702],[129.42890207,35.49837434]]]}"
6773821,"2022032","3117010100","31170010  ","울산광역시 동구10","울산광역시 동구 방어동(방어진체육공원입구교 부근)",4,4,0,4,0,0,129.416786994925,35.490259276745,"{""type"":""Polygon"",""coordinates"":[[[129.41768531,35.49025928],[129.41766805,35.49011658],[129.41761693,35.48997937],[129.41753392,35.48985292],[129.4174222,35.48974208],[129.41728607,35.48965112],[129.41713077,35.48958353],[129.41696225,35.48954191],[129.41678699,35.48952785],[129.41661174,35.48954191],[129.41644322,35.48958353],[129.41628792,35.48965112],[129.41615179,35.48974208],[129.41604007,35.48985292],[129.41595706,35.48997937],[129.41590594,35.49011658],[129.41588868,35.49025928],[129.41590594,35.49040197],[129.41595706,35.49053918],[129.41604007,35.49066563],[129.41615179,35.49077647],[129.41628792,35.49086743],[129.41644322,35.49093502],[129.41661174,35.49097664],[129.41678699,35.49099069],[129.41696225,35.49097664],[129.41713077,35.49093502],[129.41728607,35.49086743],[129.4174222,35.49077647],[129.41753392,35.49066563],[129.41761693,35.49053918],[129.41766805,35.49040197],[129.41768531,35.49025928]]]}"
6773153,"2022032","3120012300","31200001  ","울산광역시 북구1","울산광역시 북구 효문동(효정삼거리 부근)",4,7,0,5,2,0,129.375952941076,35.563923321105,"{""type"":""Polygon"",""coordinates"":[[[129.37685126,35.56392332],[129.376834,35.56378076],[129.37678288,35.56364367],[129.37669986,35.56351734],[129.37658815,35.5634066],[129.37645202,35.56331572],[129.37629671,35.56324819],[129.37612819,35.56320661],[129.37595294,35.56319257],[129.37577769,35.56320661],[129.37560917,35.56324819],[129.37545386,35.56331572],[129.37531774,35.5634066],[129.37520602,35.56351734],[129.37512301,35.56364367],[129.37507189,35.56378076],[129.37505463,35.56392332],[129.37507189,35.56406588],[129.37512301,35.56420297],[129.37520602,35.5643293],[129.37531774,35.56444004],[129.37545386,35.56453092],[129.37560917,35.56459844],[129.37577769,35.56464003],[129.37595294,35.56465407],[129.37612819,35.56464003],[129.37629671,35.56459844],[129.37645202,35.56453092],[129.37658815,35.56444004],[129.37669986,35.5643293],[129.37678288,35.56420297],[129.376834,35.56406588],[129.37685126,35.56392332]]]}"
6773996,"2022032","3120012000","31200002  ","울산광역시 북구2","울산광역시 북구 명촌동(명촌동6784 부근)",4,4,0,4,0,0,129.356791597056,35.555926196038,"{""type"":""Polygon"",""coordinates"":[[[129.35768991,35.5559262],[129.35767265,35.55578362],[129.35762153,35.55564652],[129.35753852,35.55552017],[129.3574268,35.55540942],[129.35729067,35.55531854],[129.35713537,35.555251],[129.35696685,35.55520941],[129.3567916,35.55519537],[129.35661634,35.55520941],[129.35644783,35.555251],[129.35629252,35.55531854],[129.35615639,35.55540942],[129.35604468,35.55552017],[129.35596166,35.55564652],[129.35591054,35.55578362],[129.35589328,35.5559262],[129.35591054,35.55606877],[129.35596166,35.55620587],[129.35604468,35.55633222],[129.35615639,35.55644296],[129.35629252,35.55653385],[129.35644783,35.55660139],[129.35661634,35.55664297],[129.3567916,35.55665702],[129.35696685,35.55664297],[129.35713537,35.55660139],[129.35729067,35.55653385],[129.3574268,35.55644296],[129.35753852,35.55633222],[129.35762153,35.55620587],[129.35767265,35.55606877],[129.35768991,35.5559262]]]}"
